"#","timestamp","dataset","subset","subsubset","run","random","method","model","metric:accuracy","metric:f1_score","metric:runtime","metric:clstime","metric:totaltime","metric:candidates","metric:movelets","error","metric:accuracyTop5","name","key"
2741,1661870663,"Vehicles","specific","specific",1,1,"MMpL","NN",100,1,4066834,10519.969,4077353.969,308409,7741,"False",100,"MMpL-specific-NN","Vehicles-specific-1"
2742,1661870663,"Vehicles","specific","specific",1,1,"MMpL","RF",100,1,4066834,2109.895,4068943.895,308409,7741,"False",100,"MMpL-specific-RF","Vehicles-specific-1"
2743,-1,"Vehicles","specific","specific",1,1,"Movelets","NN",98.7012982368,0.9870129228,8796867,13125.198,8809992.198,0,0,"False",100,"Movelets-specific-NN","Vehicles-specific-1"
2744,-1,"Vehicles","specific","specific",1,1,"Movelets","RF",100,1,8796867,2078.863,8798945.863,0,0,"False",100,"Movelets-specific-RF","Vehicles-specific-1"
2745,-1,"Vehicles","specific","lat_lon_1",1,1,"NPOI_1","-",71.4285714286,0.4166666667,4561.715,0,4561.715,0,0,"False",100,"NPOI_1-lat_lon_1--","Vehicles-specific-1"
2746,-1,"Vehicles","specific","lat_lon_1_2_3",1,1,"NPOI_1_2_3","-",72.7272727273,0.6264726265,4561.715,0,4561.715,0,0,"False",100,"NPOI_1_2_3-lat_lon_1_2_3--","Vehicles-specific-1"
2747,-1,"Vehicles","specific","lat_lon_2",1,1,"NPOI_2","-",71.4285714286,0.4166666667,4561.715,0,4561.715,0,0,"False",100,"NPOI_2-lat_lon_2--","Vehicles-specific-1"
2748,-1,"Vehicles","specific","lat_lon_3",1,1,"NPOI_3","-",71.4285714286,0.4166666667,4561.715,0,4561.715,0,0,"False",100,"NPOI_3-lat_lon_3--","Vehicles-specific-1"
2749,1660052454,"Vehicles","specific","specific",1,1,"RL","NN",98.7012982368,0.9870129228,8471218,17952.625,8489170.625,330159,45517,"False",100,"RL-specific-NN","Vehicles-specific-1"
2750,1660052454,"Vehicles","specific","specific",1,1,"RL","RF",100,1,8471218,2207.999,8473425.999,330159,45517,"False",100,"RL-specific-RF","Vehicles-specific-1"
2751,1661889584,"Vehicles","specific","specific",1,1,"SML","NN",100,1,18899843,9799.154,18909642.154,194916,6136,"False",100,"SML-specific-NN","Vehicles-specific-1"
2752,1661889584,"Vehicles","specific","specific",1,1,"SML","RF",100,1,18899843,2226.305,18902069.305,194916,6136,"False",100,"SML-specific-RF","Vehicles-specific-1"
2753,1661907768,"Vehicles","specific","specific",1,1,"SMLD2","NN",98.7012982368,0.9870129228,18168149,9473.138,18177622.138,129944,6182,"False",100,"SMLD2-specific-NN","Vehicles-specific-1"
2754,1661907768,"Vehicles","specific","specific",1,1,"SMLD2","RF",100,1,18168149,2220.338,18170369.338,129944,6182,"False",100,"SMLD2-specific-RF","Vehicles-specific-1"
2770,1669807983.02352,"Vehicles","specific","specific",1,1,"TRF","-",90.2597402597,0.8802040973,4368939.821,4368939.821,4368939.821,0,0,"False",0,"TRF-specific--","Vehicles-specific-1"
2771,1670371143.10317,"Vehicles","specific","specific",1,1,"TXGB","-",89.6103896104,0.869047619,14898365.992,14898365.992,14898365.992,0,0,"False",0,"TXGB-specific--","Vehicles-specific-1"
2772,1660043376,"Vehicles","specific","specific",1,1,"U","NN",98.7012982368,0.9870129228,4896645,40203.632,4936848.632,603549,141440,"False",100,"U-specific-NN","Vehicles-specific-1"
2773,1660043376,"Vehicles","specific","specific",1,1,"U","RF",100,1,4896645,2464.642,4899109.642,603549,141440,"False",100,"U-specific-RF","Vehicles-specific-1"
2774,1660072319,"Vehicles","specific","specific",1,1,"Xiao","NN",96.1038947105,0.9610388875,4466,9178.064,13644.064,0,0,"False",100,"Xiao-specific-NN","Vehicles-specific-1"
2775,1660072319,"Vehicles","specific","specific",1,1,"Xiao","RF",98.7012987013,0.985,4466,2090.933,6556.933,0,0,"False",100,"Xiao-specific-RF","Vehicles-specific-1"
2776,1660072337,"Vehicles","specific","specific",1,1,"Zheng","NN",90.9090936184,0.9090908766,3414,9361.612,12775.612,0,0,"False",100,"Zheng-specific-NN","Vehicles-specific-1"
2777,1660072337,"Vehicles","specific","specific",1,1,"Zheng","RF",88.3116883117,0.85,3414,2154.574,5568.574,0,0,"False",100,"Zheng-specific-RF","Vehicles-specific-1"
2778,1671113996.99411,"Vehicles","specific","specific",2,1,"DEEPEST","-",72.5974025974,0.4586596969,34981207.091,34981207.091,34981207.091,0,0,"False",100,"DEEPEST-specific--","Vehicles_r4-specific-2"
2831,1671150502.28442,"Vehicles","specific","specific",3,1,"DEEPEST","-",67.5324675325,0.4029049624,36491447.827,36491447.827,36491447.827,0,0,"False",100,"DEEPEST-specific--","Vehicles_r4-specific-3"
2881,1671190890.18025,"Vehicles","specific","specific",4,1,"DEEPEST","-",71.2,0.5081426424,40377540.67,40377540.67,40377540.67,0,0,"False",100,"DEEPEST-specific--","Vehicles_r4-specific-4"
2932,1671229685.37069,"Vehicles","specific","specific",5,1,"DEEPEST","-",71.2,0.4957854378,38787402.011,38787402.011,38787402.011,0,0,"False",100,"DEEPEST-specific--","Vehicles_r4-specific-5"
2779,1670558763,"Vehicles","specific","specific",2,1,"Dodge","NN",89.6103918552,0.8961038589,5044,7870.174,12914.174,0,0,"False",100,"Dodge-specific-NN","Vehicles_r4-specific-2"
2780,1670558763,"Vehicles","specific","specific",2,1,"Dodge","RF",93.5064935065,0.9169004964,5044,2174.714,7218.714,0,0,"False",100,"Dodge-specific-RF","Vehicles_r4-specific-2"
2832,1670558781,"Vehicles","specific","specific",3,1,"Dodge","NN",88.3116900921,0.8831168413,5072,7862.867,12934.867,0,0,"False",100,"Dodge-specific-NN","Vehicles_r4-specific-3"
2833,1670558781,"Vehicles","specific","specific",3,1,"Dodge","RF",85.7142857143,0.811148272,5072,2171.064,7243.064,0,0,"False",100,"Dodge-specific-RF","Vehicles_r4-specific-3"
2882,1670558799,"Vehicles","specific","specific",4,1,"Dodge","NN",87.9999995232,0.8799999356,5118,7841.542,12959.542,0,0,"False",100,"Dodge-specific-NN","Vehicles_r4-specific-4"
2883,1670558799,"Vehicles","specific","specific",4,1,"Dodge","RF",86.6666666667,0.8013771186,5118,2175.396,7293.396,0,0,"False",100,"Dodge-specific-RF","Vehicles_r4-specific-4"
2933,1670558818,"Vehicles","specific","specific",5,1,"Dodge","NN",93.3333337307,0.9333332777,5243,7774.519,13017.519,0,0,"False",100,"Dodge-specific-NN","Vehicles_r4-specific-5"
2934,1670558818,"Vehicles","specific","specific",5,1,"Dodge","RF",92,0.8942669173,5243,2178.024,7421.024,0,0,"False",100,"Dodge-specific-RF","Vehicles_r4-specific-5"
2781,1669884671,"Vehicles","specific","specific",2,1,"HL","NN",97.4025964737,0.9740259051,20571686,31136.152,20602822.152,802632,23179,"False",100,"HL-specific-NN","Vehicles_r4-specific-2"
2782,1669884671,"Vehicles","specific","specific",2,1,"HL","RF",98.7012987013,0.9838675885,20571686,1927.364,20573613.364,802632,23179,"False",100,"HL-specific-RF","Vehicles_r4-specific-2"
2935,1669946773,"Vehicles","specific","specific",5,1,"HL","NN",100,1,18806531,18991.462,18825522.462,721176,20590,"False",100,"HL-specific-NN","Vehicles_r4-specific-5"
2936,1669946773,"Vehicles","specific","specific",5,1,"HL","RF",97.3333333333,0.9669312169,18806531,1992.691,18808523.691,721176,20590,"False",100,"HL-specific-RF","Vehicles_r4-specific-5"
2787,1669950747,"Vehicles","specific","specific",2,1,"HpL","NN",97.4025964737,0.9740259051,3925324,31420.272,3956744.272,123120,26518,"False",100,"HpL-specific-NN","Vehicles_r4-specific-2"
2788,1669950747,"Vehicles","specific","specific",2,1,"HpL","RF",98.7012987013,0.9838675885,3925324,1997.244,3927321.244,123120,26518,"False",100,"HpL-specific-RF","Vehicles_r4-specific-2"
2838,1669955473,"Vehicles","specific","specific",3,1,"HpL","NN",100,1,4660809,30362.271,4691171.271,131685,28523,"False",100,"HpL-specific-NN","Vehicles_r4-specific-3"
2839,1669955473,"Vehicles","specific","specific",3,1,"HpL","RF",98.7012987013,0.9838675885,4660809,1956.548,4662765.548,131685,28523,"False",100,"HpL-specific-RF","Vehicles_r4-specific-3"
2888,1669960259,"Vehicles","specific","specific",4,1,"HpL","NN",97.3333358765,0.9733332992,4720128,30208.068,4750336.068,145346,31073,"False",100,"HpL-specific-NN","Vehicles_r4-specific-4"
2889,1669960259,"Vehicles","specific","specific",4,1,"HpL","RF",96,0.948024948,4720128,1845.308,4721973.308,145346,31073,"False",100,"HpL-specific-RF","Vehicles_r4-specific-4"
2941,1669964046,"Vehicles","specific","specific",5,1,"HpL","NN",100,1,3717462,29370.418,3746832.418,116218,24903,"False",100,"HpL-specific-NN","Vehicles_r4-specific-5"
2942,1669964046,"Vehicles","specific","specific",5,1,"HpL","RF",97.3333333333,0.9669312169,3717462,1979.756,3719441.756,116218,24903,"False",100,"HpL-specific-RF","Vehicles_r4-specific-5"
2789,1670046668,"Vehicles","specific","specific",2,1,"HpTR50L","NN",97.4025964737,0.9740259051,3906055,28772.942,3934827.942,122168,26196,"False",100,"HpTR50L-specific-NN","Vehicles_r4-specific-2"
2790,1670046668,"Vehicles","specific","specific",2,1,"HpTR50L","RF",98.7012987013,0.9838675885,3906055,1901.094,3907956.094,122168,26196,"False",100,"HpTR50L-specific-RF","Vehicles_r4-specific-2"
2840,1670051455,"Vehicles","specific","specific",3,1,"HpTR50L","NN",98.7012982368,0.9870129228,4724445,29089.857,4753534.857,132203,28519,"False",100,"HpTR50L-specific-NN","Vehicles_r4-specific-3"
2841,1670051455,"Vehicles","specific","specific",3,1,"HpTR50L","RF",100,1,4724445,1840.191,4726285.191,132203,28519,"False",100,"HpTR50L-specific-RF","Vehicles_r4-specific-3"
2890,1670056256,"Vehicles","specific","specific",4,1,"HpTR50L","NN",97.3333358765,0.9733332992,4737743,29195.433,4766938.433,142794,30511,"False",100,"HpTR50L-specific-NN","Vehicles_r4-specific-4"
2891,1670056256,"Vehicles","specific","specific",4,1,"HpTR50L","RF",96,0.948024948,4737743,1876.972,4739619.972,142794,30511,"False",100,"HpTR50L-specific-RF","Vehicles_r4-specific-4"
2943,1670061309,"Vehicles","specific","specific",5,1,"HpTR50L","NN",100,1,4986404,29830.444,5016234.444,141622,30536,"False",100,"HpTR50L-specific-NN","Vehicles_r4-specific-5"
2944,1670061309,"Vehicles","specific","specific",5,1,"HpTR50L","RF",97.3333333333,0.9669312169,4986404,1936.564,4988340.564,141622,30536,"False",100,"HpTR50L-specific-RF","Vehicles_r4-specific-5"
2791,1670146039,"Vehicles","specific","specific",2,1,"HpTR75L","NN",97.4025964737,0.9740259051,3934904,21998.511,3956902.511,122029,26189,"False",100,"HpTR75L-specific-NN","Vehicles_r4-specific-2"
2792,1670146039,"Vehicles","specific","specific",2,1,"HpTR75L","RF",98.7012987013,0.9838675885,3934904,2027.026,3936931.026,122029,26189,"False",100,"HpTR75L-specific-RF","Vehicles_r4-specific-2"
2842,1670150861,"Vehicles","specific","specific",3,1,"HpTR75L","NN",98.7012982368,0.9870129228,4766332,13893.739,4780225.739,132022,28516,"False",100,"HpTR75L-specific-NN","Vehicles_r4-specific-3"
2843,1670150861,"Vehicles","specific","specific",3,1,"HpTR75L","RF",100,1,4766332,1964.138,4768296.138,132022,28516,"False",100,"HpTR75L-specific-RF","Vehicles_r4-specific-3"
2892,1670155665,"Vehicles","specific","specific",4,1,"HpTR75L","NN",97.3333358765,0.9733332992,4754081,14450.056,4768531.056,142600,30519,"False",100,"HpTR75L-specific-NN","Vehicles_r4-specific-4"
2893,1670155665,"Vehicles","specific","specific",4,1,"HpTR75L","RF",96,0.948024948,4754081,2167.289,4756248.289,142600,30519,"False",100,"HpTR75L-specific-RF","Vehicles_r4-specific-4"
2945,1670160733,"Vehicles","specific","specific",5,1,"HpTR75L","NN",100,1,5014868,15598.381,5030466.381,141483,30524,"False",100,"HpTR75L-specific-NN","Vehicles_r4-specific-5"
2946,1670160733,"Vehicles","specific","specific",5,1,"HpTR75L","RF",97.3333333333,0.9669312169,5014868,2109.991,5016977.991,141483,30524,"False",100,"HpTR75L-specific-RF","Vehicles_r4-specific-5"
2783,1669982006,"Vehicles","specific","specific",2,1,"HTR50L","NN",97.4025964737,0.9740259051,17900009,29690.23,17929699.23,802632,23180,"False",100,"HTR50L-specific-NN","Vehicles_r4-specific-2"
2784,1669982006,"Vehicles","specific","specific",2,1,"HTR50L","RF",98.7012987013,0.9838675885,17900009,1892.408,17901901.408,802632,23180,"False",100,"HTR50L-specific-RF","Vehicles_r4-specific-2"
2834,1670004341,"Vehicles","specific","specific",3,1,"HTR50L","NN",98.7012982368,0.9870129228,22274042,29281.533,22303323.533,854292,25175,"False",100,"HTR50L-specific-NN","Vehicles_r4-specific-3"
2835,1670004341,"Vehicles","specific","specific",3,1,"HTR50L","RF",98.7012987013,0.9838675885,22274042,1894.66,22275936.66,854292,25175,"False",100,"HTR50L-specific-RF","Vehicles_r4-specific-3"
2884,1670025474,"Vehicles","specific","specific",4,1,"HTR50L","NN",95.9999978542,0.9599999189,21071210,29564.951,21100774.951,865335,24464,"False",100,"HTR50L-specific-NN","Vehicles_r4-specific-4"
2885,1670025474,"Vehicles","specific","specific",4,1,"HTR50L","RF",96,0.948024948,21071210,1916.397,21073126.397,865335,24464,"False",100,"HTR50L-specific-RF","Vehicles_r4-specific-4"
2937,1670042708,"Vehicles","specific","specific",5,1,"HTR50L","NN",100,1,17174070,28666.494,17202736.494,721176,20590,"False",100,"HTR50L-specific-NN","Vehicles_r4-specific-5"
2938,1670042708,"Vehicles","specific","specific",5,1,"HTR50L","RF",97.3333333333,0.9669312169,17174070,2006.113,17176076.113,721176,20590,"False",100,"HTR50L-specific-RF","Vehicles_r4-specific-5"
2785,1670079654,"Vehicles","specific","specific",2,1,"HTR75L","NN",97.4025964737,0.9740259051,18276078,28581.952,18304659.952,802632,23179,"False",100,"HTR75L-specific-NN","Vehicles_r4-specific-2"
2786,1670079654,"Vehicles","specific","specific",2,1,"HTR75L","RF",98.7012987013,0.9838675885,18276078,1913.952,18277991.952,802632,23179,"False",100,"HTR75L-specific-RF","Vehicles_r4-specific-2"
2836,1670102509,"Vehicles","specific","specific",3,1,"HTR75L","NN",98.7012982368,0.9870129228,22798817,28965.206,22827782.206,854292,25170,"False",100,"HTR75L-specific-NN","Vehicles_r4-specific-3"
2837,1670102509,"Vehicles","specific","specific",3,1,"HTR75L","RF",98.7012987013,0.9838675885,22798817,1791.855,22800608.855,854292,25170,"False",100,"HTR75L-specific-RF","Vehicles_r4-specific-3"
2886,1670124293,"Vehicles","specific","specific",4,1,"HTR75L","NN",97.3333358765,0.9733332992,21723583,28546.906,21752129.906,865335,24463,"False",100,"HTR75L-specific-NN","Vehicles_r4-specific-4"
2887,1670124293,"Vehicles","specific","specific",4,1,"HTR75L","RF",96,0.948024948,21723583,1947.859,21725530.859,865335,24463,"False",100,"HTR75L-specific-RF","Vehicles_r4-specific-4"
2939,1670142049,"Vehicles","specific","specific",5,1,"HTR75L","NN",100,1,17696849,28812.286,17725661.286,721176,20590,"False",100,"HTR75L-specific-NN","Vehicles_r4-specific-5"
2940,1670142049,"Vehicles","specific","specific",5,1,"HTR75L","RF",97.3333333333,0.9669312169,17696849,2080.218,17698929.218,721176,20590,"False",100,"HTR75L-specific-RF","Vehicles_r4-specific-5"
2793,-1,"Vehicles","specific","specific",2,1,"MARC","-",0,0,14475,14475,14475,0,0,"True",0,"MARC-specific--","Vehicles_r4-specific-2"
2844,-1,"Vehicles","specific","specific",3,1,"MARC","-",70.1298701299,0.5564738292,66500,66500,66500,0,0,"False",100,"MARC-specific--","Vehicles_r4-specific-3"
2894,-1,"Vehicles","specific","specific",4,1,"MARC","-",77.3333333333,0.6950490313,68850,68850,68850,0,0,"False",100,"MARC-specific--","Vehicles_r4-specific-4"
2947,-1,"Vehicles","specific","specific",5,1,"MARC","-",80,0.7726813498,71099,71099,71099,0,0,"False",100,"MARC-specific--","Vehicles_r4-specific-5"
2794,1670171285,"Vehicles","specific","specific",2,1,"MML","NN",97.4025964737,0.9740259051,10497034,28610.975,10525644.975,3194112,96755,"False",100,"MML-specific-NN","Vehicles_r4-specific-2"
2795,1670171285,"Vehicles","specific","specific",2,1,"MML","RF",98.7012987013,0.9838675885,10497034,2371.985,10499405.985,3194112,96755,"False",100,"MML-specific-RF","Vehicles_r4-specific-2"
2845,1670182005,"Vehicles","specific","specific",3,1,"MML","NN",98.7012982368,0.9870129228,10453886,27620.63,10481506.63,3296388,99135,"False",100,"MML-specific-NN","Vehicles_r4-specific-3"
2846,1670182005,"Vehicles","specific","specific",3,1,"MML","RF",98.7012987013,0.9838675885,10453886,2378.232,10456264.232,3296388,99135,"False",100,"MML-specific-RF","Vehicles_r4-specific-3"
2895,1670192896,"Vehicles","specific","specific",4,1,"MML","NN",97.3333358765,0.9733332992,10623810,27335.955,10651145.955,3332784,98820,"False",100,"MML-specific-NN","Vehicles_r4-specific-4"
2896,1670192896,"Vehicles","specific","specific",4,1,"MML","RF",96,0.948024948,10623810,2144.297,10625954.297,3332784,98820,"False",100,"MML-specific-RF","Vehicles_r4-specific-4"
2948,1670204491,"Vehicles","specific","specific",5,1,"MML","NN",98.6666679382,0.9866666198,11319512,29288.867,11348800.867,3350976,99143,"False",100,"MML-specific-NN","Vehicles_r4-specific-5"
2949,1670204491,"Vehicles","specific","specific",5,1,"MML","RF",97.3333333333,0.9669312169,11319512,2271.423,11321783.423,3350976,99143,"False",100,"MML-specific-RF","Vehicles_r4-specific-5"
2796,1670207788,"Vehicles","specific","specific",2,1,"MMpL","NN",98.7012982368,0.9870129228,3028825,10497.633,3039322.633,324510,7604,"False",100,"MMpL-specific-NN","Vehicles_r4-specific-2"
2797,1670207788,"Vehicles","specific","specific",2,1,"MMpL","RF",97.4025974026,0.9681818182,3028825,2124.553,3030949.553,324510,7604,"False",100,"MMpL-specific-RF","Vehicles_r4-specific-2"
2847,1670211018,"Vehicles","specific","specific",3,1,"MMpL","NN",98.7012982368,0.9870129228,3207867,10821.293,3218688.293,370281,7698,"False",100,"MMpL-specific-NN","Vehicles_r4-specific-3"
2848,1670211018,"Vehicles","specific","specific",3,1,"MMpL","RF",98.7012987013,0.9843017329,3207867,2107.374,3209974.374,370281,7698,"False",100,"MMpL-specific-RF","Vehicles_r4-specific-3"
2897,1670214348,"Vehicles","specific","specific",4,1,"MMpL","NN",97.3333358765,0.9733332992,3307331,10539.103,3317870.103,354198,7281,"False",100,"MMpL-specific-NN","Vehicles_r4-specific-4"
2898,1670214348,"Vehicles","specific","specific",4,1,"MMpL","RF",96,0.948024948,3307331,2095.018,3309426.018,354198,7281,"False",100,"MMpL-specific-RF","Vehicles_r4-specific-4"
2950,1670217645,"Vehicles","specific","specific",5,1,"MMpL","NN",100,1,3275099,11105.139,3286204.139,340029,7951,"False",100,"MMpL-specific-NN","Vehicles_r4-specific-5"
2951,1670217645,"Vehicles","specific","specific",5,1,"MMpL","RF",98.6666666667,0.9832177221,3275099,2117.626,3277216.626,340029,7951,"False",100,"MMpL-specific-RF","Vehicles_r4-specific-5"
2798,-1,"Vehicles","specific","specific",2,1,"Movelets","NN",97.4025964737,0.9740259051,7905639,11063.869,7916702.869,0,0,"False",100,"Movelets-specific-NN","Vehicles_r4-specific-2"
2799,-1,"Vehicles","specific","specific",2,1,"Movelets","RF",97.4025974026,0.9672619048,7905639,1913.337,7907552.337,0,0,"False",100,"Movelets-specific-RF","Vehicles_r4-specific-2"
2849,-1,"Vehicles","specific","specific",3,1,"Movelets","NN",96.1038947105,0.9610388875,8479750,10854.774,8490604.774,0,0,"False",100,"Movelets-specific-NN","Vehicles_r4-specific-3"
2850,-1,"Vehicles","specific","specific",3,1,"Movelets","RF",98.7012987013,0.9838675885,8479750,2233.303,8481983.303,0,0,"False",100,"Movelets-specific-RF","Vehicles_r4-specific-3"
2899,-1,"Vehicles","specific","specific",4,1,"Movelets","NN",95.9999978542,0.9599999189,8811204,11761.031,8822965.031,0,0,"False",100,"Movelets-specific-NN","Vehicles_r4-specific-4"
2900,-1,"Vehicles","specific","specific",4,1,"Movelets","RF",86.6666666667,0.8295454545,8811204,2227.181,8813431.181,0,0,"False",100,"Movelets-specific-RF","Vehicles_r4-specific-4"
2952,-1,"Vehicles","specific","specific",5,1,"Movelets","NN",97.3333358765,0.9733332992,8829384,11446.467,8840830.467,0,0,"False",100,"Movelets-specific-NN","Vehicles_r4-specific-5"
2953,-1,"Vehicles","specific","specific",5,1,"Movelets","RF",96,0.9523809524,8829384,2137.965,8831521.965,0,0,"False",100,"Movelets-specific-RF","Vehicles_r4-specific-5"
2800,-1,"Vehicles","specific","lat_lon_1",2,1,"NPOI_1","-",71.4285714286,0.4166666667,4605.08,0,4605.08,0,0,"False",100,"NPOI_1-lat_lon_1--","Vehicles_r4-specific-2"
